"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43542","1","부산여행","여행","국내여행","부산광역시","2623","380","3003","20200705"
"43543","2","제주여행","여행","국내여행","제주특별자치도","2460","389","2849","20200705"
"43544","3","여수여행","여행","국내여행","전라남도","1959","326","2285","20200705"
"43545","4","강릉여행","여행","국내여행","강원도","1857","243","2100","20200705"
"43546","5","남해여행","여행","국내여행","경상남도","1356","169","1525","20200705"
"43547","6","속초여행","여행","국내여행","강원도","1324","178","1502","20200705"
"43548","7","경주여행","여행","국내여행","경상북도","1257","184","1441","20200705"
"43549","8","통영여행","여행","국내여행","경상남도","743","119","862","20200705"
"43550","9","포항여행","여행","국내여행","경상북도","651","84","735","20200705"
"43551","10","전주여행","여행","국내여행","전라북도","614","112","726","20200705"
