"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45512","1","제주여행","여행","국내여행","제주특별자치도","486","1739","2225","20210118"
"45513","2","부산여행","여행","국내여행","부산광역시","278","1075","1353","20210118"
"45514","3","강릉여행","여행","국내여행","강원도","167","589","756","20210118"
"45515","4","여수여행","여행","국내여행","전라남도","187","504","691","20210118"
"45516","5","경주여행","여행","국내여행","경상북도","157","467","624","20210118"
"45517","6","속초여행","여행","국내여행","강원도","127","367","494","20210118"
"45518","7","전주여행","여행","국내여행","전라북도","96","352","448","20210118"
"45519","8","군산여행","여행","국내여행","전라북도","98","289","387","20210118"
"45520","9","남해여행","여행","국내여행","경상남도","118","250","368","20210118"
"45521","10","대구여행","여행","국내여행","대구광역시","71","249","320","20210118"
