"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47382","1","부산여행","여행","국내여행","부산광역시","301","1787","2088","20210724"
"47383","2","제주여행","여행","국내여행","제주특별자치도","162","1675","1837","20210724"
"47384","3","여수여행","여행","국내여행","전라남도","222","1349","1571","20210724"
"47385","4","경주여행","여행","국내여행","경상북도","186","1128","1314","20210724"
"47386","5","남해여행","여행","국내여행","경상남도","130","699","829","20210724"
"47387","6","속초여행","여행","국내여행","강원도","98","659","757","20210724"
"47388","7","군산여행","여행","국내여행","전라북도","96","622","718","20210724"
"47389","8","강릉여행","여행","국내여행","강원도","104","604","708","20210724"
"47390","9","전주여행","여행","국내여행","전라북도","102","590","692","20210724"
"47391","10","포항여행","여행","국내여행","경상북도","71","593","664","20210724"
