"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47942","1","부산여행","여행","국내여행","부산광역시","218","1670","1888","20210918"
"47943","2","제주여행","여행","국내여행","제주특별자치도","157","1727","1884","20210918"
"47944","3","경주여행","여행","국내여행","경상북도","211","1613","1824","20210918"
"47945","4","여수여행","여행","국내여행","전라남도","178","1411","1589","20210918"
"47946","5","강릉여행","여행","국내여행","강원도","108","894","1002","20210918"
"47947","6","전주여행","여행","국내여행","전라북도","86","820","906","20210918"
"47948","7","속초여행","여행","국내여행","강원도","94","670","764","20210918"
"47949","8","군산여행","여행","국내여행","전라북도","71","648","719","20210918"
"47950","9","남해여행","여행","국내여행","경상남도","68","522","590","20210918"
"47951","10","통영여행","여행","국내여행","경상남도","56","531","587","20210918"
