"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42722","1","제주여행","여행","국내여행","제주특별자치도","1545","409","1954","20200414"
"42723","2","부산여행","여행","국내여행","부산광역시","896","302","1198","20200414"
"42724","3","강릉여행","여행","국내여행","강원도","678","266","944","20200414"
"42725","4","여수여행","여행","국내여행","전라남도","638","229","867","20200414"
"42726","5","속초여행","여행","국내여행","강원도","516","178","694","20200414"
"42727","6","경주여행","여행","국내여행","경상북도","361","214","575","20200414"
"42728","7","남해여행","여행","국내여행","경상남도","388","167","555","20200414"
"42729","8","군산여행","여행","국내여행","전라북도","337","191","528","20200414"
"42730","9","전주여행","여행","국내여행","전라북도","333","165","498","20200414"
"42731","10","통영여행","여행","국내여행","경상남도","256","115","371","20200414"
