"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46912","1","제주여행","여행","국내여행","제주특별자치도","684","1859","2543","20210607"
"46913","2","부산여행","여행","국내여행","부산광역시","780","1584","2364","20210607"
"46914","3","경주여행","여행","국내여행","경상북도","529","1156","1685","20210607"
"46915","4","여수여행","여행","국내여행","전라남도","468","990","1458","20210607"
"46916","5","강릉여행","여행","국내여행","강원도","471","945","1416","20210607"
"46917","6","남해여행","여행","국내여행","경상남도","307","644","951","20210607"
"46918","7","속초여행","여행","국내여행","강원도","271","646","917","20210607"
"46919","8","전주여행","여행","국내여행","전라북도","233","587","820","20210607"
"46920","9","군산여행","여행","국내여행","전라북도","196","451","647","20210607"
"46921","10","통영여행","여행","국내여행","경상남도","175","390","565","20210607"
