"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40222","1","부산여행","여행","국내여행","부산광역시","2499","1349","3848","20190808"
"40223","2","제주여행","여행","국내여행","제주특별자치도","1459","646","2105","20190808"
"40224","3","여수여행","여행","국내여행","전라남도","1191","409","1600","20190808"
"40225","4","강릉여행","여행","국내여행","강원도","1070","443","1513","20190808"
"40226","5","경주여행","여행","국내여행","경상북도","1078","336","1414","20190808"
"40227","6","속초여행","여행","국내여행","강원도","745","305","1050","20190808"
"40228","7","군산여행","여행","국내여행","전라북도","619","219","838","20190808"
"40229","8","전주여행","여행","국내여행","전라북도","507","199","706","20190808"
"40230","9","남해여행","여행","국내여행","경상남도","503","200","703","20190808"
"40231","10","대구여행","여행","국내여행","대구광역시","521","170","691","20190808"
