"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48132","1","부산여행","여행","국내여행","부산광역시","619","1957","2576","20211007"
"48133","2","제주여행","여행","국내여행","제주특별자치도","553","1920","2473","20211007"
"48134","3","경주여행","여행","국내여행","경상북도","607","1800","2407","20211007"
"48135","4","여수여행","여행","국내여행","전라남도","471","1412","1883","20211007"
"48136","5","강릉여행","여행","국내여행","강원도","282","852","1134","20211007"
"48137","6","전주여행","여행","국내여행","전라북도","264","821","1085","20211007"
"48138","7","군산여행","여행","국내여행","전라북도","241","682","923","20211007"
"48139","8","속초여행","여행","국내여행","강원도","232","659","891","20211007"
"48140","9","남해여행","여행","국내여행","경상남도","203","563","766","20211007"
"48141","10","대구여행","여행","국내여행","대구광역시","171","587","758","20211007"
