"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46892","1","부산여행","여행","국내여행","부산광역시","305","1645","1950","20210605"
"46893","2","제주여행","여행","국내여행","제주특별자치도","197","1477","1674","20210605"
"46894","3","여수여행","여행","국내여행","전라남도","159","1026","1185","20210605"
"46895","4","강릉여행","여행","국내여행","강원도","178","988","1166","20210605"
"46896","5","경주여행","여행","국내여행","경상북도","166","955","1121","20210605"
"46897","6","속초여행","여행","국내여행","강원도","116","698","814","20210605"
"46898","7","전주여행","여행","국내여행","전라북도","99","648","747","20210605"
"46899","8","남해여행","여행","국내여행","경상남도","97","584","681","20210605"
"46900","9","군산여행","여행","국내여행","전라북도","90","539","629","20210605"
"46901","10","춘천여행","여행","국내여행","강원도","55","477","532","20210605"
