"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49662","1","제주여행","여행","국내여행","제주특별자치도","325","1256","1581","20220304"
"49663","2","부산여행","여행","국내여행","부산광역시","334","1134","1468","20220304"
"49664","3","경주여행","여행","국내여행","경상북도","257","822","1079","20220304"
"49665","4","여수여행","여행","국내여행","전라남도","269","785","1054","20220304"
"49666","5","강릉여행","여행","국내여행","강원도","217","788","1005","20220304"
"49667","6","전주여행","여행","국내여행","전라북도","182","530","712","20220304"
"49668","7","군산여행","여행","국내여행","전라북도","186","495","681","20220304"
"49669","8","남해여행","여행","국내여행","경상남도","150","506","656","20220304"
"49670","9","속초여행","여행","국내여행","강원도","157","440","597","20220304"
"49671","10","춘천여행","여행","국내여행","강원도","116","380","496","20220304"
