"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43962","1","부산여행","여행","국내여행","부산광역시","3260","415","3675","20200816"
"43963","2","제주여행","여행","국내여행","제주특별자치도","2357","267","2624","20200816"
"43964","3","여수여행","여행","국내여행","전라남도","2114","275","2389","20200816"
"43965","4","강릉여행","여행","국내여행","강원도","1697","209","1906","20200816"
"43966","5","경주여행","여행","국내여행","경상북도","1604","168","1772","20200816"
"43967","6","속초여행","여행","국내여행","강원도","1555","176","1731","20200816"
"43968","7","남해여행","여행","국내여행","경상남도","1178","150","1328","20200816"
"43969","8","군산여행","여행","국내여행","전라북도","896","100","996","20200816"
"43970","9","전주여행","여행","국내여행","전라북도","882","87","969","20200816"
"43971","10","춘천여행","여행","국내여행","강원도","863","75","938","20200816"
