"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42382","1","제주여행","여행","국내여행","제주특별자치도","2215","448","2663","20200311"
"42383","2","강릉여행","여행","국내여행","강원도","718","255","973","20200311"
"42384","3","여수여행","여행","국내여행","전라남도","610","183","793","20200311"
"42385","4","속초여행","여행","국내여행","강원도","519","213","732","20200311"
"42386","5","부산여행","여행","국내여행","부산광역시","462","164","626","20200311"
"42387","6","경주여행","여행","국내여행","경상북도","318","125","443","20200311"
"42388","7","전주여행","여행","국내여행","전라북도","320","114","434","20200311"
"42389","8","군산여행","여행","국내여행","전라북도","283","117","400","20200311"
"42390","9","남해여행","여행","국내여행","경상남도","297","91","388","20200311"
"42391","10","춘천여행","여행","국내여행","강원도","245","101","346","20200311"
