"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49042","1","부산여행","여행","국내여행","부산광역시","270","2739","3009","20220101"
"49043","2","제주여행","여행","국내여행","제주특별자치도","147","1663","1810","20220101"
"49044","3","강릉여행","여행","국내여행","강원도","139","1219","1358","20220101"
"49045","4","여수여행","여행","국내여행","전라남도","118","1196","1314","20220101"
"49046","5","경주여행","여행","국내여행","경상북도","126","1154","1280","20220101"
"49047","6","군산여행","여행","국내여행","전라북도","68","970","1038","20220101"
"49048","7","속초여행","여행","국내여행","강원도","72","788","860","20220101"
"49049","8","전주여행","여행","국내여행","전라북도","88","745","833","20220101"
"49050","9","포항여행","여행","국내여행","경상북도","61","685","746","20220101"
"49051","10","남해여행","여행","국내여행","경상남도","55","561","616","20220101"
