"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45832","1","제주여행","여행","국내여행","제주특별자치도","410","1691","2101","20210219"
"45833","2","부산여행","여행","국내여행","부산광역시","345","1338","1683","20210219"
"45834","3","강릉여행","여행","국내여행","강원도","258","783","1041","20210219"
"45835","4","경주여행","여행","국내여행","경상북도","242","741","983","20210219"
"45836","5","여수여행","여행","국내여행","전라남도","230","727","957","20210219"
"45837","6","속초여행","여행","국내여행","강원도","169","567","736","20210219"
"45838","7","전주여행","여행","국내여행","전라북도","170","530","700","20210219"
"45839","8","군산여행","여행","국내여행","전라북도","173","474","647","20210219"
"45840","9","남해여행","여행","국내여행","경상남도","165","402","567","20210219"
"45841","10","춘천여행","여행","국내여행","강원도","92","342","434","20210219"
