"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42732","1","제주여행","여행","국내여행","제주특별자치도","1524","160","1684","20200415"
"42733","2","부산여행","여행","국내여행","부산광역시","1034","179","1213","20200415"
"42734","3","여수여행","여행","국내여행","전라남도","835","141","976","20200415"
"42735","4","강릉여행","여행","국내여행","강원도","768","142","910","20200415"
"42736","5","속초여행","여행","국내여행","강원도","507","103","610","20200415"
"42737","6","경주여행","여행","국내여행","경상북도","444","112","556","20200415"
"42738","7","군산여행","여행","국내여행","전라북도","442","94","536","20200415"
"42739","8","전주여행","여행","국내여행","전라북도","431","85","516","20200415"
"42740","9","남해여행","여행","국내여행","경상남도","444","70","514","20200415"
"42741","10","춘천여행","여행","국내여행","강원도","294","50","344","20200415"
