"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42762","1","제주여행","여행","국내여행","제주특별자치도","1781","241","2022","20200418"
"42763","2","부산여행","여행","국내여행","부산광역시","1352","154","1506","20200418"
"42764","3","강릉여행","여행","국내여행","강원도","991","151","1142","20200418"
"42765","4","여수여행","여행","국내여행","전라남도","973","121","1094","20200418"
"42766","5","속초여행","여행","국내여행","강원도","628","107","735","20200418"
"42767","6","경주여행","여행","국내여행","경상북도","577","88","665","20200418"
"42768","7","군산여행","여행","국내여행","전라북도","569","82","651","20200418"
"42769","8","전주여행","여행","국내여행","전라북도","551","84","635","20200418"
"42770","9","남해여행","여행","국내여행","경상남도","528","74","602","20200418"
"42771","10","춘천여행","여행","국내여행","강원도","463","60","523","20200418"
