"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49742","1","제주여행","여행","국내여행","제주특별자치도","227","1749","1976","20220312"
"49743","2","부산여행","여행","국내여행","부산광역시","167","1557","1724","20220312"
"49744","3","경주여행","여행","국내여행","경상북도","157","1110","1267","20220312"
"49745","4","여수여행","여행","국내여행","전라남도","131","989","1120","20220312"
"49746","5","남해여행","여행","국내여행","경상남도","105","696","801","20220312"
"49747","6","전주여행","여행","국내여행","전라북도","85","711","796","20220312"
"49748","7","군산여행","여행","국내여행","전라북도","72","676","748","20220312"
"49749","8","강릉여행","여행","국내여행","강원도","83","625","708","20220312"
"49750","9","대구여행","여행","국내여행","대구광역시","63","438","501","20220312"
"49751","10","속초여행","여행","국내여행","강원도","65","399","464","20220312"
