"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47222","1","부산여행","여행","국내여행","부산광역시","813","1763","2576","20210708"
"47223","2","제주여행","여행","국내여행","제주특별자치도","564","1822","2386","20210708"
"47224","3","여수여행","여행","국내여행","전라남도","662","1376","2038","20210708"
"47225","4","경주여행","여행","국내여행","경상북도","489","941","1430","20210708"
"47226","5","강릉여행","여행","국내여행","강원도","412","916","1328","20210708"
"47227","6","남해여행","여행","국내여행","경상남도","340","742","1082","20210708"
"47228","7","속초여행","여행","국내여행","강원도","334","702","1036","20210708"
"47229","8","전주여행","여행","국내여행","전라북도","207","493","700","20210708"
"47230","9","통영여행","여행","국내여행","경상남도","221","474","695","20210708"
"47231","10","군산여행","여행","국내여행","전라북도","173","409","582","20210708"
