"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41622","1","부산여행","여행","국내여행","부산광역시","3179","1140","4319","20191226"
"41623","2","제주여행","여행","국내여행","제주특별자치도","1748","502","2250","20191226"
"41624","3","강릉여행","여행","국내여행","강원도","1355","430","1785","20191226"
"41625","4","여수여행","여행","국내여행","전라남도","1307","294","1601","20191226"
"41626","5","경주여행","여행","국내여행","경상북도","1171","266","1437","20191226"
"41627","6","속초여행","여행","국내여행","강원도","970","303","1273","20191226"
"41628","7","전주여행","여행","국내여행","전라북도","698","172","870","20191226"
"41629","8","군산여행","여행","국내여행","전라북도","601","208","809","20191226"
"41630","9","대구여행","여행","국내여행","대구광역시","542","191","733","20191226"
"41631","10","통영여행","여행","국내여행","경상남도","463","148","611","20191226"
