"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46622","1","제주여행","여행","국내여행","제주특별자치도","302","2130","2432","20210509"
"46623","2","부산여행","여행","국내여행","부산광역시","322","1784","2106","20210509"
"46624","3","경주여행","여행","국내여행","경상북도","233","1289","1522","20210509"
"46625","4","여수여행","여행","국내여행","전라남도","239","1282","1521","20210509"
"46626","5","강릉여행","여행","국내여행","강원도","163","887","1050","20210509"
"46627","6","전주여행","여행","국내여행","전라북도","110","633","743","20210509"
"46628","7","속초여행","여행","국내여행","강원도","105","617","722","20210509"
"46629","8","군산여행","여행","국내여행","전라북도","74","630","704","20210509"
"46630","9","남해여행","여행","국내여행","경상남도","100","579","679","20210509"
"46631","10","대구여행","여행","국내여행","대구광역시","58","545","603","20210509"
