"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49002","1","부산여행","여행","국내여행","부산광역시","598","2196","2794","20211228"
"49003","2","제주여행","여행","국내여행","제주특별자치도","455","1665","2120","20211228"
"49004","3","여수여행","여행","국내여행","전라남도","320","1053","1373","20211228"
"49005","4","강릉여행","여행","국내여행","강원도","287","1040","1327","20211228"
"49006","5","경주여행","여행","국내여행","경상북도","247","1027","1274","20211228"
"49007","6","속초여행","여행","국내여행","강원도","191","643","834","20211228"
"49008","7","전주여행","여행","국내여행","전라북도","183","592","775","20211228"
"49009","8","군산여행","여행","국내여행","전라북도","167","567","734","20211228"
"49010","9","남해여행","여행","국내여행","경상남도","182","504","686","20211228"
"49011","10","대구여행","여행","국내여행","대구광역시","120","473","593","20211228"
