"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49032","1","부산여행","여행","국내여행","부산광역시","466","2077","2543","20211231"
"49033","2","제주여행","여행","국내여행","제주특별자치도","357","1264","1621","20211231"
"49034","3","강릉여행","여행","국내여행","강원도","185","1018","1203","20211231"
"49035","4","여수여행","여행","국내여행","전라남도","195","956","1151","20211231"
"49036","5","경주여행","여행","국내여행","경상북도","156","897","1053","20211231"
"49037","6","속초여행","여행","국내여행","강원도","124","577","701","20211231"
"49038","7","전주여행","여행","국내여행","전라북도","111","570","681","20211231"
"49039","8","군산여행","여행","국내여행","전라북도","94","579","673","20211231"
"49040","9","포항여행","여행","국내여행","경상북도","94","529","623","20211231"
"49041","10","남해여행","여행","국내여행","경상남도","114","468","582","20211231"
