"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49202","1","부산여행","여행","국내여행","부산광역시","759","2634","3393","20220117"
"49203","2","제주여행","여행","국내여행","제주특별자치도","596","2068","2664","20220117"
"49204","3","여수여행","여행","국내여행","전라남도","269","1265","1534","20220117"
"49205","4","경주여행","여행","국내여행","경상북도","300","1145","1445","20220117"
"49206","5","강릉여행","여행","국내여행","강원도","320","1121","1441","20220117"
"49207","6","전주여행","여행","국내여행","전라북도","222","775","997","20220117"
"49208","7","속초여행","여행","국내여행","강원도","219","776","995","20220117"
"49209","8","군산여행","여행","국내여행","전라북도","176","628","804","20220117"
"49210","9","남해여행","여행","국내여행","경상남도","190","576","766","20220117"
"49211","10","포항여행","여행","국내여행","경상북도","153","533","686","20220117"
