"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41962","1","부산여행","여행","국내여행","부산광역시","2228","659","2887","20200129"
"41963","2","제주여행","여행","국내여행","제주특별자치도","2016","386","2402","20200129"
"41964","3","여수여행","여행","국내여행","전라남도","1109","256","1365","20200129"
"41965","4","경주여행","여행","국내여행","경상북도","1008","266","1274","20200129"
"41966","5","강릉여행","여행","국내여행","강원도","954","278","1232","20200129"
"41967","6","전주여행","여행","국내여행","전라북도","534","211","745","20200129"
"41968","7","속초여행","여행","국내여행","강원도","547","192","739","20200129"
"41969","8","남해여행","여행","국내여행","경상남도","468","155","623","20200129"
"41970","9","대구여행","여행","국내여행","대구광역시","464","159","623","20200129"
"41971","10","군산여행","여행","국내여행","전라북도","467","123","590","20200129"
