"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43652","1","부산여행","여행","국내여행","부산광역시","2798","907","3705","20200716"
"43653","2","제주여행","여행","국내여행","제주특별자치도","2268","716","2984","20200716"
"43654","3","여수여행","여행","국내여행","전라남도","1775","633","2408","20200716"
"43655","4","강릉여행","여행","국내여행","강원도","1473","516","1989","20200716"
"43656","5","경주여행","여행","국내여행","경상북도","1223","439","1662","20200716"
"43657","6","속초여행","여행","국내여행","강원도","1123","353","1476","20200716"
"43658","7","남해여행","여행","국내여행","경상남도","1040","351","1391","20200716"
"43659","8","군산여행","여행","국내여행","전라북도","699","256","955","20200716"
"43660","9","통영여행","여행","국내여행","경상남도","660","219","879","20200716"
"43661","10","전주여행","여행","국내여행","전라북도","659","214","873","20200716"
