"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43292","1","제주여행","여행","국내여행","제주특별자치도","1633","428","2061","20200610"
"43293","2","부산여행","여행","국내여행","부산광역시","1205","366","1571","20200610"
"43294","3","여수여행","여행","국내여행","전라남도","840","284","1124","20200610"
"43295","4","강릉여행","여행","국내여행","강원도","704","316","1020","20200610"
"43296","5","경주여행","여행","국내여행","경상북도","610","274","884","20200610"
"43297","6","속초여행","여행","국내여행","강원도","594","240","834","20200610"
"43298","7","남해여행","여행","국내여행","경상남도","496","223","719","20200610"
"43299","8","전주여행","여행","국내여행","전라북도","354","143","497","20200610"
"43300","9","춘천여행","여행","국내여행","강원도","331","135","466","20200610"
"43301","10","군산여행","여행","국내여행","전라북도","300","148","448","20200610"
