"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47862","1","부산여행","여행","국내여행","부산광역시","386","1328","1714","20210910"
"47863","2","경주여행","여행","국내여행","경상북도","383","1252","1635","20210910"
"47864","3","제주여행","여행","국내여행","제주특별자치도","346","1176","1522","20210910"
"47865","4","여수여행","여행","국내여행","전라남도","236","744","980","20210910"
"47866","5","강릉여행","여행","국내여행","강원도","217","657","874","20210910"
"47867","6","전주여행","여행","국내여행","전라북도","154","516","670","20210910"
"47868","7","군산여행","여행","국내여행","전라북도","153","476","629","20210910"
"47869","8","속초여행","여행","국내여행","강원도","154","417","571","20210910"
"47870","9","춘천여행","여행","국내여행","강원도","146","359","505","20210910"
"47871","10","남해여행","여행","국내여행","경상남도","123","372","495","20210910"
