"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45232","1","제주여행","여행","국내여행","제주특별자치도","282","1236","1518","20201221"
"45233","2","부산여행","여행","국내여행","부산광역시","194","620","814","20201221"
"45234","3","여수여행","여행","국내여행","전라남도","154","421","575","20201221"
"45235","4","속초여행","여행","국내여행","강원도","148","419","567","20201221"
"45236","5","경주여행","여행","국내여행","경상북도","160","381","541","20201221"
"45237","6","강릉여행","여행","국내여행","강원도","161","355","516","20201221"
"45238","7","남해여행","여행","국내여행","경상남도","79","266","345","20201221"
"45239","8","군산여행","여행","국내여행","전라북도","66","221","287","20201221"
"45240","9","전주여행","여행","국내여행","전라북도","86","188","274","20201221"
"45241","10","통영여행","여행","국내여행","경상남도","72","191","263","20201221"
