"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49492","1","부산여행","여행","국내여행","부산광역시","658","1716","2374","20220215"
"49493","2","제주여행","여행","국내여행","제주특별자치도","454","1737","2191","20220215"
"49494","3","경주여행","여행","국내여행","경상북도","337","1122","1459","20220215"
"49495","4","강릉여행","여행","국내여행","강원도","314","1084","1398","20220215"
"49496","5","여수여행","여행","국내여행","전라남도","255","1002","1257","20220215"
"49497","6","전주여행","여행","국내여행","전라북도","213","673","886","20220215"
"49498","7","속초여행","여행","국내여행","강원도","214","601","815","20220215"
"49499","8","군산여행","여행","국내여행","전라북도","198","550","748","20220215"
"49500","9","남해여행","여행","국내여행","경상남도","199","496","695","20220215"
"49501","10","춘천여행","여행","국내여행","강원도","149","424","573","20220215"
