"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46832","1","부산여행","여행","국내여행","부산광역시","255","1695","1950","20210530"
"46833","2","제주여행","여행","국내여행","제주특별자치도","249","1588","1837","20210530"
"46834","3","경주여행","여행","국내여행","경상북도","199","1116","1315","20210530"
"46835","4","여수여행","여행","국내여행","전라남도","137","1091","1228","20210530"
"46836","5","강릉여행","여행","국내여행","강원도","142","861","1003","20210530"
"46837","6","속초여행","여행","국내여행","강원도","108","610","718","20210530"
"46838","7","전주여행","여행","국내여행","전라북도","106","598","704","20210530"
"46839","8","남해여행","여행","국내여행","경상남도","86","615","701","20210530"
"46840","9","군산여행","여행","국내여행","전라북도","75","501","576","20210530"
"46841","10","통영여행","여행","국내여행","경상남도","81","418","499","20210530"
