"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47312","1","부산여행","여행","국내여행","부산광역시","360","2018","2378","20210717"
"47313","2","제주여행","여행","국내여행","제주특별자치도","244","1825","2069","20210717"
"47314","3","여수여행","여행","국내여행","전라남도","261","1597","1858","20210717"
"47315","4","경주여행","여행","국내여행","경상북도","167","1183","1350","20210717"
"47316","5","강릉여행","여행","국내여행","강원도","195","1011","1206","20210717"
"47317","6","속초여행","여행","국내여행","강원도","113","865","978","20210717"
"47318","7","남해여행","여행","국내여행","경상남도","124","791","915","20210717"
"47319","8","군산여행","여행","국내여행","전라북도","107","658","765","20210717"
"47320","9","전주여행","여행","국내여행","전라북도","110","608","718","20210717"
"47321","10","통영여행","여행","국내여행","경상남도","110","542","652","20210717"
