"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47052","1","부산여행","여행","국내여행","부산광역시","1096","2364","3460","20210621"
"47053","2","제주여행","여행","국내여행","제주특별자치도","951","2235","3186","20210621"
"47054","3","여수여행","여행","국내여행","전라남도","772","1582","2354","20210621"
"47055","4","강릉여행","여행","국내여행","강원도","592","1455","2047","20210621"
"47056","5","경주여행","여행","국내여행","경상북도","616","1236","1852","20210621"
"47057","6","속초여행","여행","국내여행","강원도","408","928","1336","20210621"
"47058","7","남해여행","여행","국내여행","경상남도","444","870","1314","20210621"
"47059","8","전주여행","여행","국내여행","전라북도","269","599","868","20210621"
"47060","9","군산여행","여행","국내여행","전라북도","224","602","826","20210621"
"47061","10","통영여행","여행","국내여행","경상남도","217","569","786","20210621"
