"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40522","1","부산여행","여행","국내여행","부산광역시","1386","273","1659","20190907"
"40523","2","제주여행","여행","국내여행","제주특별자치도","969","178","1147","20190907"
"40524","3","경주여행","여행","국내여행","경상북도","724","158","882","20190907"
"40525","4","여수여행","여행","국내여행","전라남도","545","124","669","20190907"
"40526","5","강릉여행","여행","국내여행","강원도","554","107","661","20190907"
"40527","6","속초여행","여행","국내여행","강원도","422","66","488","20190907"
"40528","7","전주여행","여행","국내여행","전라북도","392","79","471","20190907"
"40529","8","군산여행","여행","국내여행","전라북도","388","67","455","20190907"
"40530","9","대구여행","여행","국내여행","대구광역시","345","74","419","20190907"
"40531","10","안동여행","여행","국내여행","경상북도","220","80","300","20190907"
