"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44942","1","부산여행","여행","국내여행","부산광역시","236","1641","1877","20201122"
"44943","2","제주여행","여행","국내여행","제주특별자치도","195","1655","1850","20201122"
"44944","3","경주여행","여행","국내여행","경상북도","138","849","987","20201122"
"44945","4","여수여행","여행","국내여행","전라남도","124","805","929","20201122"
"44946","5","강릉여행","여행","국내여행","강원도","122","750","872","20201122"
"44947","6","속초여행","여행","국내여행","강원도","81","537","618","20201122"
"44948","7","군산여행","여행","국내여행","전라북도","54","513","567","20201122"
"44949","8","전주여행","여행","국내여행","전라북도","70","467","537","20201122"
"44950","9","남해여행","여행","국내여행","경상남도","74","448","522","20201122"
"44951","10","통영여행","여행","국내여행","경상남도","45","360","405","20201122"
