"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49272","1","부산여행","여행","국내여행","부산광역시","725","2563","3288","20220124"
"49273","2","제주여행","여행","국내여행","제주특별자치도","546","2175","2721","20220124"
"49274","3","여수여행","여행","국내여행","전라남도","375","1227","1602","20220124"
"49275","4","경주여행","여행","국내여행","경상북도","314","1241","1555","20220124"
"49276","5","강릉여행","여행","국내여행","강원도","364","1112","1476","20220124"
"49277","6","전주여행","여행","국내여행","전라북도","224","742","966","20220124"
"49278","7","군산여행","여행","국내여행","전라북도","208","676","884","20220124"
"49279","8","속초여행","여행","국내여행","강원도","200","680","880","20220124"
"49280","9","남해여행","여행","국내여행","경상남도","233","527","760","20220124"
"49281","10","포항여행","여행","국내여행","경상북도","163","520","683","20220124"
