"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42282","1","제주여행","여행","국내여행","제주특별자치도","1961","179","2140","20200301"
"42283","2","강릉여행","여행","국내여행","강원도","618","84","702","20200301"
"42284","3","여수여행","여행","국내여행","전라남도","426","70","496","20200301"
"42285","4","대구여행","여행","국내여행","대구광역시","430","64","494","20200301"
"42286","5","부산여행","여행","국내여행","부산광역시","412","53","465","20200301"
"42287","6","속초여행","여행","국내여행","강원도","350","53","403","20200301"
"42288","7","경주여행","여행","국내여행","경상북도","264","55","319","20200301"
"42289","8","남해여행","여행","국내여행","경상남도","228","35","263","20200301"
"42290","9","전주여행","여행","국내여행","전라북도","215","32","247","20200301"
"42291","10","춘천여행","여행","국내여행","강원도","209","29","238","20200301"
