"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45162","1","제주여행","여행","국내여행","제주특별자치도","306","1111","1417","20201214"
"45163","2","부산여행","여행","국내여행","부산광역시","201","591","792","20201214"
"45164","3","강릉여행","여행","국내여행","강원도","163","422","585","20201214"
"45165","4","여수여행","여행","국내여행","전라남도","145","437","582","20201214"
"45166","5","경주여행","여행","국내여행","경상북도","146","351","497","20201214"
"45167","6","속초여행","여행","국내여행","강원도","133","287","420","20201214"
"45168","7","남해여행","여행","국내여행","경상남도","100","221","321","20201214"
"45169","8","전주여행","여행","국내여행","전라북도","77","176","253","20201214"
"45170","9","군산여행","여행","국내여행","전라북도","63","187","250","20201214"
"45171","10","포항여행","여행","국내여행","경상북도","55","160","215","20201214"
