"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46352","1","제주여행","여행","국내여행","제주특별자치도","877","2556","3433","20210412"
"46353","2","부산여행","여행","국내여행","부산광역시","492","1386","1878","20210412"
"46354","3","경주여행","여행","국내여행","경상북도","411","1002","1413","20210412"
"46355","4","여수여행","여행","국내여행","전라남도","353","957","1310","20210412"
"46356","5","강릉여행","여행","국내여행","강원도","305","713","1018","20210412"
"46357","6","전주여행","여행","국내여행","전라북도","202","558","760","20210412"
"46358","7","남해여행","여행","국내여행","경상남도","239","460","699","20210412"
"46359","8","속초여행","여행","국내여행","강원도","176","463","639","20210412"
"46360","9","군산여행","여행","국내여행","전라북도","158","379","537","20210412"
"46361","10","대구여행","여행","국내여행","대구광역시","139","312","451","20210412"
