"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42502","1","제주여행","여행","국내여행","제주특별자치도","1876","375","2251","20200323"
"42503","2","강릉여행","여행","국내여행","강원도","653","222","875","20200323"
"42504","3","속초여행","여행","국내여행","강원도","518","172","690","20200323"
"42505","4","부산여행","여행","국내여행","부산광역시","485","183","668","20200323"
"42506","5","여수여행","여행","국내여행","전라남도","501","157","658","20200323"
"42507","6","경주여행","여행","국내여행","경상북도","291","138","429","20200323"
"42508","7","전주여행","여행","국내여행","전라북도","279","118","397","20200323"
"42509","8","남해여행","여행","국내여행","경상남도","286","108","394","20200323"
"42510","9","군산여행","여행","국내여행","전라북도","244","100","344","20200323"
"42511","10","춘천여행","여행","국내여행","강원도","226","54","280","20200323"
