"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46782","1","제주여행","여행","국내여행","제주특별자치도","647","1575","2222","20210525"
"46783","2","부산여행","여행","국내여행","부산광역시","648","1458","2106","20210525"
"46784","3","경주여행","여행","국내여행","경상북도","459","870","1329","20210525"
"46785","4","여수여행","여행","국내여행","전라남도","333","821","1154","20210525"
"46786","5","강릉여행","여행","국내여행","강원도","304","702","1006","20210525"
"46787","6","속초여행","여행","국내여행","강원도","255","451","706","20210525"
"46788","7","남해여행","여행","국내여행","경상남도","219","457","676","20210525"
"46789","8","전주여행","여행","국내여행","전라북도","202","463","665","20210525"
"46790","9","군산여행","여행","국내여행","전라북도","181","395","576","20210525"
"46791","10","춘천여행","여행","국내여행","강원도","151","306","457","20210525"
