"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48892","1","부산여행","여행","국내여행","부산광역시","573","1739","2312","20211222"
"48893","2","제주여행","여행","국내여행","제주특별자치도","344","1328","1672","20211222"
"48894","3","경주여행","여행","국내여행","경상북도","270","825","1095","20211222"
"48895","4","강릉여행","여행","국내여행","강원도","250","829","1079","20211222"
"48896","5","여수여행","여행","국내여행","전라남도","241","835","1076","20211222"
"48897","6","속초여행","여행","국내여행","강원도","208","521","729","20211222"
"48898","7","전주여행","여행","국내여행","전라북도","158","488","646","20211222"
"48899","8","포항여행","여행","국내여행","경상북도","162","463","625","20211222"
"48900","9","군산여행","여행","국내여행","전라북도","166","444","610","20211222"
"48901","10","남해여행","여행","국내여행","경상남도","170","373","543","20211222"
