"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46042","1","제주여행","여행","국내여행","제주특별자치도","544","1587","2131","20210312"
"46043","2","부산여행","여행","국내여행","부산광역시","389","1131","1520","20210312"
"46044","3","여수여행","여행","국내여행","전라남도","223","791","1014","20210312"
"46045","4","경주여행","여행","국내여행","경상북도","265","631","896","20210312"
"46046","5","강릉여행","여행","국내여행","강원도","223","543","766","20210312"
"46047","6","군산여행","여행","국내여행","전라북도","170","443","613","20210312"
"46048","7","전주여행","여행","국내여행","전라북도","162","443","605","20210312"
"46049","8","속초여행","여행","국내여행","강원도","166","400","566","20210312"
"46050","9","남해여행","여행","국내여행","경상남도","160","365","525","20210312"
"46051","10","춘천여행","여행","국내여행","강원도","105","357","462","20210312"
