"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42322","1","제주여행","여행","국내여행","제주특별자치도","2254","409","2663","20200305"
"42323","2","강릉여행","여행","국내여행","강원도","682","228","910","20200305"
"42324","3","여수여행","여행","국내여행","전라남도","526","147","673","20200305"
"42325","4","속초여행","여행","국내여행","강원도","436","163","599","20200305"
"42326","5","부산여행","여행","국내여행","부산광역시","458","127","585","20200305"
"42327","6","남해여행","여행","국내여행","경상남도","245","82","327","20200305"
"42328","7","경주여행","여행","국내여행","경상북도","223","86","309","20200305"
"42329","8","춘천여행","여행","국내여행","강원도","214","89","303","20200305"
"42330","9","전주여행","여행","국내여행","전라북도","223","76","299","20200305"
"42331","10","군산여행","여행","국내여행","전라북도","219","78","297","20200305"
