"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41552","1","부산여행","여행","국내여행","부산광역시","2642","1060","3702","20191219"
"41553","2","제주여행","여행","국내여행","제주특별자치도","1527","441","1968","20191219"
"41554","3","강릉여행","여행","국내여행","강원도","994","422","1416","20191219"
"41555","4","여수여행","여행","국내여행","전라남도","921","256","1177","20191219"
"41556","5","경주여행","여행","국내여행","경상북도","846","273","1119","20191219"
"41557","6","속초여행","여행","국내여행","강원도","747","255","1002","20191219"
"41558","7","대구여행","여행","국내여행","대구광역시","519","147","666","20191219"
"41559","8","전주여행","여행","국내여행","전라북도","465","194","659","20191219"
"41560","9","군산여행","여행","국내여행","전라북도","457","171","628","20191219"
"41561","10","포항여행","여행","국내여행","경상북도","411","139","550","20191219"
