"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49772","1","제주여행","여행","국내여행","제주특별자치도","665","1884","2549","20220315"
"49773","2","부산여행","여행","국내여행","부산광역시","521","1474","1995","20220315"
"49774","3","경주여행","여행","국내여행","경상북도","363","1041","1404","20220315"
"49775","4","여수여행","여행","국내여행","전라남도","304","941","1245","20220315"
"49776","5","남해여행","여행","국내여행","경상남도","234","640","874","20220315"
"49777","6","강릉여행","여행","국내여행","강원도","203","574","777","20220315"
"49778","7","전주여행","여행","국내여행","전라북도","202","514","716","20220315"
"49779","8","군산여행","여행","국내여행","전라북도","148","484","632","20220315"
"49780","9","대구여행","여행","국내여행","대구광역시","129","381","510","20220315"
"49781","10","속초여행","여행","국내여행","강원도","157","326","483","20220315"
