"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46452","1","제주여행","여행","국내여행","제주특별자치도","641","1944","2585","20210422"
"46453","2","부산여행","여행","국내여행","부산광역시","520","1443","1963","20210422"
"46454","3","경주여행","여행","국내여행","경상북도","391","984","1375","20210422"
"46455","4","여수여행","여행","국내여행","전라남도","424","940","1364","20210422"
"46456","5","강릉여행","여행","국내여행","강원도","280","791","1071","20210422"
"46457","6","전주여행","여행","국내여행","전라북도","216","546","762","20210422"
"46458","7","남해여행","여행","국내여행","경상남도","200","534","734","20210422"
"46459","8","속초여행","여행","국내여행","강원도","219","513","732","20210422"
"46460","9","군산여행","여행","국내여행","전라북도","173","456","629","20210422"
"46461","10","춘천여행","여행","국내여행","강원도","136","367","503","20210422"
