"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49812","1","제주여행","여행","국내여행","제주특별자치도","228","1753","1981","20220319"
"49813","2","부산여행","여행","국내여행","부산광역시","220","1575","1795","20220319"
"49814","3","경주여행","여행","국내여행","경상북도","163","1100","1263","20220319"
"49815","4","여수여행","여행","국내여행","전라남도","138","945","1083","20220319"
"49816","5","전주여행","여행","국내여행","전라북도","85","674","759","20220319"
"49817","6","강릉여행","여행","국내여행","강원도","124","633","757","20220319"
"49818","7","남해여행","여행","국내여행","경상남도","81","668","749","20220319"
"49819","8","군산여행","여행","국내여행","전라북도","57","643","700","20220319"
"49820","9","대구여행","여행","국내여행","대구광역시","52","527","579","20220319"
"49821","10","속초여행","여행","국내여행","강원도","66","407","473","20220319"
