"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43892","1","부산여행","여행","국내여행","부산광역시","2909","508","3417","20200809"
"43893","2","제주여행","여행","국내여행","제주특별자치도","2464","364","2828","20200809"
"43894","3","여수여행","여행","국내여행","전라남도","2036","355","2391","20200809"
"43895","4","경주여행","여행","국내여행","경상북도","1945","209","2154","20200809"
"43896","5","강릉여행","여행","국내여행","강원도","1694","267","1961","20200809"
"43897","6","속초여행","여행","국내여행","강원도","1354","194","1548","20200809"
"43898","7","남해여행","여행","국내여행","경상남도","1017","152","1169","20200809"
"43899","8","전주여행","여행","국내여행","전라북도","865","122","987","20200809"
"43900","9","통영여행","여행","국내여행","경상남도","735","116","851","20200809"
"43901","10","포항여행","여행","국내여행","경상북도","728","101","829","20200809"
