"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43622","1","부산여행","여행","국내여행","부산광역시","2881","1034","3915","20200713"
"43623","2","제주여행","여행","국내여행","제주특별자치도","2604","871","3475","20200713"
"43624","3","여수여행","여행","국내여행","전라남도","1724","806","2530","20200713"
"43625","4","강릉여행","여행","국내여행","강원도","1607","583","2190","20200713"
"43626","5","속초여행","여행","국내여행","강원도","1318","402","1720","20200713"
"43627","6","경주여행","여행","국내여행","경상북도","1288","417","1705","20200713"
"43628","7","남해여행","여행","국내여행","경상남도","1098","507","1605","20200713"
"43629","8","군산여행","여행","국내여행","전라북도","628","270","898","20200713"
"43630","9","전주여행","여행","국내여행","전라북도","658","224","882","20200713"
"43631","10","안동여행","여행","국내여행","경상북도","654","213","867","20200713"
