"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41652","1","부산여행","여행","국내여행","부산광역시","3439","646","4085","20191229"
"41653","2","제주여행","여행","국내여행","제주특별자치도","2031","276","2307","20191229"
"41654","3","여수여행","여행","국내여행","전라남도","1472","117","1589","20191229"
"41655","4","강릉여행","여행","국내여행","강원도","1342","221","1563","20191229"
"41656","5","경주여행","여행","국내여행","경상북도","1319","136","1455","20191229"
"41657","6","속초여행","여행","국내여행","강원도","984","122","1106","20191229"
"41658","7","군산여행","여행","국내여행","전라북도","817","104","921","20191229"
"41659","8","전주여행","여행","국내여행","전라북도","707","93","800","20191229"
"41660","9","대구여행","여행","국내여행","대구광역시","700","91","791","20191229"
"41661","10","춘천여행","여행","국내여행","강원도","533","78","611","20191229"
