"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49352","1","부산여행","여행","국내여행","부산광역시","271","2149","2420","20220201"
"49353","2","제주여행","여행","국내여행","제주특별자치도","155","1725","1880","20220201"
"49354","3","강릉여행","여행","국내여행","강원도","118","1056","1174","20220201"
"49355","4","여수여행","여행","국내여행","전라남도","114","1036","1150","20220201"
"49356","5","경주여행","여행","국내여행","경상북도","115","1028","1143","20220201"
"49357","6","군산여행","여행","국내여행","전라북도","75","677","752","20220201"
"49358","7","속초여행","여행","국내여행","강원도","75","637","712","20220201"
"49359","8","전주여행","여행","국내여행","전라북도","83","626","709","20220201"
"49360","9","포항여행","여행","국내여행","경상북도","55","595","650","20220201"
"49361","10","남해여행","여행","국내여행","경상남도","72","550","622","20220201"
