"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45662","1","제주여행","여행","국내여행","제주특별자치도","406","1936","2342","20210202"
"45663","2","부산여행","여행","국내여행","부산광역시","372","1334","1706","20210202"
"45664","3","강릉여행","여행","국내여행","강원도","246","666","912","20210202"
"45665","4","여수여행","여행","국내여행","전라남도","235","650","885","20210202"
"45666","5","경주여행","여행","국내여행","경상북도","211","639","850","20210202"
"45667","6","전주여행","여행","국내여행","전라북도","148","446","594","20210202"
"45668","7","속초여행","여행","국내여행","강원도","154","417","571","20210202"
"45669","8","군산여행","여행","국내여행","전라북도","153","366","519","20210202"
"45670","9","남해여행","여행","국내여행","경상남도","137","369","506","20210202"
"45671","10","춘천여행","여행","국내여행","강원도","119","270","389","20210202"
