"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48282","1","부산여행","여행","국내여행","부산광역시","516","1680","2196","20211022"
"48283","2","제주여행","여행","국내여행","제주특별자치도","510","1598","2108","20211022"
"48284","3","경주여행","여행","국내여행","경상북도","446","1451","1897","20211022"
"48285","4","여수여행","여행","국내여행","전라남도","260","1140","1400","20211022"
"48286","5","강릉여행","여행","국내여행","강원도","231","811","1042","20211022"
"48287","6","전주여행","여행","국내여행","전라북도","191","651","842","20211022"
"48288","7","속초여행","여행","국내여행","강원도","180","603","783","20211022"
"48289","8","대구여행","여행","국내여행","대구광역시","150","574","724","20211022"
"48290","9","군산여행","여행","국내여행","전라북도","164","559","723","20211022"
"48291","10","춘천여행","여행","국내여행","강원도","146","444","590","20211022"
