"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45182","1","제주여행","여행","국내여행","제주특별자치도","390","1667","2057","20201216"
"45183","2","부산여행","여행","국내여행","부산광역시","165","521","686","20201216"
"45184","3","여수여행","여행","국내여행","전라남도","130","414","544","20201216"
"45185","4","강릉여행","여행","국내여행","강원도","144","385","529","20201216"
"45186","5","경주여행","여행","국내여행","경상북도","121","355","476","20201216"
"45187","6","속초여행","여행","국내여행","강원도","103","290","393","20201216"
"45188","7","남해여행","여행","국내여행","경상남도","87","225","312","20201216"
"45189","8","포항여행","여행","국내여행","경상북도","71","175","246","20201216"
"45190","9","군산여행","여행","국내여행","전라북도","67","172","239","20201216"
"45191","10","전주여행","여행","국내여행","전라북도","65","169","234","20201216"
