"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49482","1","부산여행","여행","국내여행","부산광역시","612","1878","2490","20220214"
"49483","2","제주여행","여행","국내여행","제주특별자치도","442","1848","2290","20220214"
"49484","3","경주여행","여행","국내여행","경상북도","378","1113","1491","20220214"
"49485","4","강릉여행","여행","국내여행","강원도","284","1176","1460","20220214"
"49486","5","여수여행","여행","국내여행","전라남도","273","1026","1299","20220214"
"49487","6","군산여행","여행","국내여행","전라북도","197","746","943","20220214"
"49488","7","속초여행","여행","국내여행","강원도","224","639","863","20220214"
"49489","8","전주여행","여행","국내여행","전라북도","183","680","863","20220214"
"49490","9","남해여행","여행","국내여행","경상남도","212","593","805","20220214"
"49491","10","포항여행","여행","국내여행","경상북도","143","480","623","20220214"
