"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48262","1","제주여행","여행","국내여행","제주특별자치도","458","1781","2239","20211020"
"48263","2","부산여행","여행","국내여행","부산광역시","445","1434","1879","20211020"
"48264","3","경주여행","여행","국내여행","경상북도","408","1225","1633","20211020"
"48265","4","여수여행","여행","국내여행","전라남도","270","979","1249","20211020"
"48266","5","강릉여행","여행","국내여행","강원도","260","605","865","20211020"
"48267","6","전주여행","여행","국내여행","전라북도","208","584","792","20211020"
"48268","7","속초여행","여행","국내여행","강원도","185","499","684","20211020"
"48269","8","남해여행","여행","국내여행","경상남도","164","496","660","20211020"
"48270","9","군산여행","여행","국내여행","전라북도","172","427","599","20211020"
"48271","10","대구여행","여행","국내여행","대구광역시","149","444","593","20211020"
