"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47552","1","제주여행","여행","국내여행","제주특별자치도","517","1768","2285","20210810"
"47553","2","여수여행","여행","국내여행","전라남도","615","1441","2056","20210810"
"47554","3","부산여행","여행","국내여행","부산광역시","485","1432","1917","20210810"
"47555","4","경주여행","여행","국내여행","경상북도","440","1172","1612","20210810"
"47556","5","강릉여행","여행","국내여행","강원도","332","971","1303","20210810"
"47557","6","남해여행","여행","국내여행","경상남도","269","760","1029","20210810"
"47558","7","속초여행","여행","국내여행","강원도","277","704","981","20210810"
"47559","8","군산여행","여행","국내여행","전라북도","228","749","977","20210810"
"47560","9","전주여행","여행","국내여행","전라북도","232","703","935","20210810"
"47561","10","춘천여행","여행","국내여행","강원도","191","580","771","20210810"
