"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41732","1","부산여행","여행","국내여행","부산광역시","2523","927","3450","20200106"
"41733","2","제주여행","여행","국내여행","제주특별자치도","1966","577","2543","20200106"
"41734","3","경주여행","여행","국내여행","경상북도","1141","297","1438","20200106"
"41735","4","강릉여행","여행","국내여행","강원도","948","282","1230","20200106"
"41736","5","여수여행","여행","국내여행","전라남도","990","240","1230","20200106"
"41737","6","속초여행","여행","국내여행","강원도","623","220","843","20200106"
"41738","7","전주여행","여행","국내여행","전라북도","644","199","843","20200106"
"41739","8","대구여행","여행","국내여행","대구광역시","586","187","773","20200106"
"41740","9","군산여행","여행","국내여행","전라북도","532","176","708","20200106"
"41741","10","통영여행","여행","국내여행","경상남도","408","99","507","20200106"
