"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43482","1","제주여행","여행","국내여행","제주특별자치도","2241","684","2925","20200629"
"43483","2","부산여행","여행","국내여행","부산광역시","2042","679","2721","20200629"
"43484","3","여수여행","여행","국내여행","전라남도","1508","596","2104","20200629"
"43485","4","강릉여행","여행","국내여행","강원도","1262","445","1707","20200629"
"43486","5","경주여행","여행","국내여행","경상북도","958","331","1289","20200629"
"43487","6","속초여행","여행","국내여행","강원도","993","281","1274","20200629"
"43488","7","남해여행","여행","국내여행","경상남도","883","389","1272","20200629"
"43489","8","전주여행","여행","국내여행","전라북도","531","207","738","20200629"
"43490","9","군산여행","여행","국내여행","전라북도","446","200","646","20200629"
"43491","10","춘천여행","여행","국내여행","강원도","473","138","611","20200629"
