"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42832","1","제주여행","여행","국내여행","제주특별자치도","2177","253","2430","20200425"
"42833","2","부산여행","여행","국내여행","부산광역시","1855","219","2074","20200425"
"42834","3","여수여행","여행","국내여행","전라남도","1293","181","1474","20200425"
"42835","4","강릉여행","여행","국내여행","강원도","1222","182","1404","20200425"
"42836","5","속초여행","여행","국내여행","강원도","967","127","1094","20200425"
"42837","6","경주여행","여행","국내여행","경상북도","952","118","1070","20200425"
"42838","7","전주여행","여행","국내여행","전라북도","891","128","1019","20200425"
"42839","8","군산여행","여행","국내여행","전라북도","751","114","865","20200425"
"42840","9","남해여행","여행","국내여행","경상남도","695","120","815","20200425"
"42841","10","춘천여행","여행","국내여행","강원도","530","68","598","20200425"
