"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41122","1","부산여행","여행","국내여행","부산광역시","1883","766","2649","20191106"
"41123","2","제주여행","여행","국내여행","제주특별자치도","1318","345","1663","20191106"
"41124","3","경주여행","여행","국내여행","경상북도","971","357","1328","20191106"
"41125","4","여수여행","여행","국내여행","전라남도","851","257","1108","20191106"
"41126","5","강릉여행","여행","국내여행","강원도","689","276","965","20191106"
"41127","6","군산여행","여행","국내여행","전라북도","529","177","706","20191106"
"41128","7","전주여행","여행","국내여행","전라북도","519","184","703","20191106"
"41129","8","대구여행","여행","국내여행","대구광역시","458","167","625","20191106"
"41130","9","속초여행","여행","국내여행","강원도","439","179","618","20191106"
"41131","10","순천여행","여행","국내여행","전라남도","316","148","464","20191106"
