"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44562","1","제주여행","여행","국내여행","제주특별자치도","468","1792","2260","20201015"
"44563","2","부산여행","여행","국내여행","부산광역시","322","1330","1652","20201015"
"44564","3","경주여행","여행","국내여행","경상북도","311","945","1256","20201015"
"44565","4","여수여행","여행","국내여행","전라남도","253","732","985","20201015"
"44566","5","강릉여행","여행","국내여행","강원도","249","596","845","20201015"
"44567","6","남해여행","여행","국내여행","경상남도","195","563","758","20201015"
"44568","7","속초여행","여행","국내여행","강원도","194","533","727","20201015"
"44569","8","전주여행","여행","국내여행","전라북도","148","435","583","20201015"
"44570","9","군산여행","여행","국내여행","전라북도","161","399","560","20201015"
"44571","10","통영여행","여행","국내여행","경상남도","139","289","428","20201015"
