"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48712","1","부산여행","여행","국내여행","부산광역시","360","1965","2325","20211204"
"48713","2","제주여행","여행","국내여행","제주특별자치도","164","1424","1588","20211204"
"48714","3","강릉여행","여행","국내여행","강원도","147","1007","1154","20211204"
"48715","4","여수여행","여행","국내여행","전라남도","128","947","1075","20211204"
"48716","5","경주여행","여행","국내여행","경상북도","148","902","1050","20211204"
"48717","6","속초여행","여행","국내여행","강원도","88","612","700","20211204"
"48718","7","전주여행","여행","국내여행","전라북도","96","568","664","20211204"
"48719","8","군산여행","여행","국내여행","전라북도","75","559","634","20211204"
"48720","9","대구여행","여행","국내여행","대구광역시","64","490","554","20211204"
"48721","10","포항여행","여행","국내여행","경상북도","66","453","519","20211204"
