"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48452","1","부산여행","여행","국내여행","부산광역시","836","2026","2862","20211108"
"48453","2","제주여행","여행","국내여행","제주특별자치도","669","2155","2824","20211108"
"48454","3","경주여행","여행","국내여행","경상북도","523","1259","1782","20211108"
"48455","4","여수여행","여행","국내여행","전라남도","406","1262","1668","20211108"
"48456","5","강릉여행","여행","국내여행","강원도","310","929","1239","20211108"
"48457","6","전주여행","여행","국내여행","전라북도","257","714","971","20211108"
"48458","7","속초여행","여행","국내여행","강원도","219","559","778","20211108"
"48459","8","군산여행","여행","국내여행","전라북도","175","509","684","20211108"
"48460","9","대구여행","여행","국내여행","대구광역시","185","489","674","20211108"
"48461","10","남해여행","여행","국내여행","경상남도","202","455","657","20211108"
